год;время_года;климат;страна;город;способ_охлаждения;режим_при_смешанном_типе_охлаждения;способ_обогрева;оценка_комфорта;пол;рост;вес;возраст;возраст_кат;утепление;ощущение_температуры;ощущение_температуры_(bool);предпочтительное_изменение_температуры;ощущение_движения_воздуха_(bool);предпочтительное_изменение_движения_воздуха;пресказанная_температура_помещения;температура_воздуха_в_помещении;температура_воздуха_на_улице;среднемесячная_температура_на_улице;скорость_воздуха;rh;rh_кат;занавески;вентилятор;окно;двери;отопление;количество_рекламаций;количество_рекламаций_кат;температура_удовлетворительная_%
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;61.0;42.0;молодой возраст;0.62;3.0;1;Теплее;0;Больше;28.57;25.9;24.1;29.7;0.09;50.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;70.0;42.0;молодой возраст;0.68;0.0;1;Холоднее;0;Больше;26.149;27.6;24.1;29.7;0.15;48.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;57.0;42.0;молодой возраст;0.62;0.0;1;Холоднее;0;Больше;25.856;26.5;24.1;29.7;0.07;57.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Женский;167.6;70.0;35.0;молодой возраст;1.74;0.0;1;Без изменений;0;Больше;19.965;20.2;24.1;8.5;0.08;36.4;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Женский;160.0;70.0;55.0;средний возраст;2.06;1.0;-1;Холоднее;0;Без изменений;20.528;16.2;24.1;8.5;0.03;23.8;менее_40;0;0;0;0;0;0;мало;50.7
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Мужской;170.2;57.0;25.0;молодой возраст;1.83;0.0;1;Холоднее;0;Больше;19.733;17.0;24.1;8.5;0.04;23.9;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Мужской;162.6;58.0;35.0;молодой возраст;1.75;0.0;1;Без изменений;0;Без изменений;19.292;18.0;24.1;8.5;0.04;40.1;норма;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;170.2;82.0;55.0;средний возраст;1.69;0.0;1;Без изменений;0;Без изменений;20.023;20.0;24.1;8.5;0.07;39.2;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;4.0;Женский;134.6;43.0;25.0;молодой возраст;1.48;-1.0;-1;Холоднее;0;Без изменений;21.679;22.8;24.1;8.5;0.04;31.2;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;5.0;Женский;162.6;58.0;55.0;средний возраст;1.41;0.0;1;Без изменений;0;Без изменений;22.153;18.9;24.1;8.5;0.04;31.2;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;6.0;Женский;152.4;48.0;45.0;средний возраст;1.45;3.0;1;Без изменений;0;Без изменений;23.188;20.2;24.1;8.5;0.02;32.2;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;4.0;Мужской;162.6;70.0;55.0;средний возраст;1.74;-1.0;1;Без изменений;0;Больше;20.261;22.1;24.1;8.5;0.02;35.1;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;5.0;Мужской;157.5;60.0;45.0;средний возраст;2.08;0.0;1;Холоднее;0;Больше;19.875;20.4;24.1;8.5;0.02;27.8;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;6.0;Мужской;160.0;60.0;55.0;средний возраст;1.44;0.0;1;Без изменений;0;Без изменений;21.828;19.4;24.1;8.5;0.03;38.2;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;6.0;Мужской;190.5;82.0;25.0;молодой возраст;1.68;0.0;1;Без изменений;0;Без изменений;21.046;20.6;24.1;8.5;0.07;34.6;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;6.0;Мужской;167.6;68.0;55.0;средний возраст;1.67;0.0;1;Без изменений;0;Без изменений;21.38;21.7;24.1;8.5;0.03;28.8;менее_40;0;0;-1;0;0;0;мало;57.2
2012;Зима;Субтропическое высокогорье;Индия;Шимла;Кондиционирование;Кондиционирование;Механическое отопление;6.0;Мужской;162.6;65.0;55.0;средний возраст;1.4;0.0;1;Без изменений;0;Без изменений;22.704;25.1;24.1;8.5;0.05;26.8;менее_40;0;0;0;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;5.0;Женский;147.3;58.0;55.0;средний возраст;0.67;-1.0;-1;Холоднее;0;Больше;23.829;21.8;24.1;18.5;0.0;82.9;более_60;0;0;0;0;-1;0;мало;50.7
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Женский;172.7;70.0;45.0;средний возраст;0.57;0.0;1;Без изменений;0;Без изменений;23.707;24.9;24.1;18.5;0.0;45.9;норма;0;0;-1;0;0;0;мало;50.7
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;3.0;Мужской;162.6;57.0;45.0;средний возраст;0.61;-1.0;1;Холоднее;0;Больше;22.78;26.0;24.1;18.5;0.02;44.2;норма;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;5.0;Мужской;182.9;78.0;55.0;средний возраст;0.74;0.0;1;Без изменений;0;Больше;22.237;21.1;24.1;18.5;0.01;84.0;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;165.1;56.0;55.0;средний возраст;0.69;-1.0;1;Без изменений;0;Без изменений;23.088;22.6;24.1;18.5;0.04;57.7;норма;0;0;1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;167.6;70.0;45.0;средний возраст;0.64;0.0;1;Без изменений;0;Без изменений;23.3;25.3;24.1;18.5;0.01;53.5;норма;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;180.3;67.0;25.0;молодой возраст;0.67;-1.0;1;Без изменений;0;Без изменений;22.668;21.8;24.1;18.5;0.02;80.1;более_60;0;0;1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;175.3;77.0;35.0;молодой возраст;0.97;0.0;1;Холоднее;0;Без изменений;21.421;21.4;24.1;18.5;0.04;82.9;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;165.1;58.0;45.0;средний возраст;0.96;0.0;1;Без изменений;0;Без изменений;22.075;23.5;24.1;18.5;0.02;74.8;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;Вентиляция;Механическое отопление;6.0;Мужской;165.1;68.0;45.0;средний возраст;0.84;0.0;1;Без изменений;0;Без изменений;23.765;25.1;24.1;18.5;0.02;42.8;норма;0;0;1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Женский;157.5;48.0;25.0;молодой возраст;0.92;0.0;1;Теплее;0;Больше;22.779;23.1;24.1;18.5;0.01;77.1;более_60;0;0;-1;0;0;0;мало;50.7
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Мужской;165.1;53.0;45.0;средний возраст;1.19;0.0;1;Холоднее;0;Больше;21.23;22.0;24.1;18.5;0.04;80.6;более_60;0;0;1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;5.0;Мужской;160.0;56.0;55.0;средний возраст;0.68;0.0;1;Без изменений;0;Без изменений;22.311;21.6;24.1;18.5;0.02;85.1;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;167.6;65.0;45.0;средний возраст;0.67;0.0;1;Без изменений;0;Без изменений;22.397;21.8;24.1;18.5;0.0;80.5;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;165.1;62.0;45.0;средний возраст;0.75;0.0;1;Без изменений;0;Без изменений;22.149;20.5;24.1;18.5;0.02;82.3;более_60;0;0;-1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;165.1;85.0;55.0;средний возраст;0.7;0.0;1;Без изменений;0;Больше;23.51;22.2;24.1;18.5;0.01;81.3;более_60;0;0;-1;0;-1;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;175.3;67.0;55.0;средний возраст;0.49;-1.0;1;Без изменений;0;Больше;23.579;25.2;24.1;18.5;0.04;49.0;норма;0;0;1;0;0;0;мало;57.2
2012;Лето;Субтропическое высокогорье;Индия;Шимла;Вентиляция;;NaN;6.0;Мужской;180.3;76.0;45.0;средний возраст;0.78;0.0;1;Без изменений;0;Без изменений;25.985;27.5;24.1;18.5;0.1;35.8;менее_40;0;1;0;0;0;0;мало;57.2
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;27.0;молодой возраст;0.61;-0.0;-1;Теплее;0;Без изменений;24.278;24.2;23.8;28.9;0.09;50.0;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;31.0;молодой возраст;0.54;-2.0;-1;Теплее;0;Без изменений;23.177;23.2;23.0;84.0;0.13;45.2;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;34.0;молодой возраст;0.79;-2.0;-1;Теплее;0;Меньше;23.756;23.8;24.2;32.8;0.32;43.8;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;37.0;молодой возраст;0.57;2.0;-1;Холоднее;0;Больше;26.224;;24.7;32.8;0.07;33.3;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;29.0;молодой возраст;0.57;1.0;-1;Холоднее;0;Больше;25.598;24.6;24.0;32.8;0.06;34.9;менее_40;-1;-1;0;0;0;3;много;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;38.0;молодой возраст;0.61;-1.0;-1;Теплее;0;Меньше;24.625;23.8;24.0;32.8;0.36;42.3;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;50.0;средний возраст;0.57;-1.0;-1;Теплее;0;Без изменений;24.884;23.8;24.1;32.8;0.35;43.6;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;2.0;;165.1;65.0;39.0;молодой возраст;0.57;1.0;-1;Холоднее;0;Больше;26.643;26.2;25.1;32.8;0.08;30.8;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;26.0;молодой возраст;0.57;0.0;-1;Холоднее;0;Больше;26.423;26.4;25.5;32.8;0.13;31.7;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;22.0;молодой возраст;0.61;2.0;-1;Холоднее;0;Больше;25.047;24.5;24.0;31.7;0.14;34.4;менее_40;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;36.0;молодой возраст;0.57;2.0;1;Холоднее;0;Больше;25.924;25.8;24.9;28.9;0.1;34.5;менее_40;-1;-1;0;0;0;3;много;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;42.0;молодой возраст;0.61;0.0;1;Холоднее;0;Без изменений;23.761;23.8;23.8;31.7;0.19;39.4;менее_40;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;28.0;молодой возраст;0.57;-0.0;1;Холоднее;0;Больше;24.555;25.1;24.2;32.8;0.07;34.2;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;29.0;молодой возраст;0.61;2.0;-1;Холоднее;0;Больше;25.067;24.3;24.1;89.0;0.17;35.0;менее_40;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;36.0;молодой возраст;0.57;1.0;1;Холоднее;0;Больше;24.608;;24.3;28.9;0.07;42.1;норма;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;31.0;молодой возраст;0.57;2.0;-1;Холоднее;0;Больше;25.99;24.4;24.4;89.0;0.13;34.1;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;29.0;молодой возраст;0.54;2.0;-1;Холоднее;0;Больше;25.397;24.1;24.0;31.7;0.21;34.8;менее_40;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;26.0;молодой возраст;0.57;-1.0;-1;Теплее;0;Меньше;24.694;23.8;24.1;32.8;0.33;44.3;норма;1;1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;34.0;молодой возраст;0.57;2.0;-1;Холоднее;0;Больше;25.771;24.5;24.1;31.7;0.09;34.1;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;3.0;;165.1;65.0;23.0;молодой возраст;0.61;1.0;-1;Холоднее;0;Больше;25.96;24.7;24.5;31.7;0.18;39.5;менее_40;-1;-1;0;0;0;1;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;22.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;22.799;22.9;22.8;28.9;0.26;48.9;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;46.0;средний возраст;0.57;0.0;1;Без изменений;0;Меньше;24.208;23.8;24.1;32.8;0.09;35.8;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;32.0;молодой возраст;0.57;-1.0;1;Теплее;0;Меньше;24.345;24.7;24.8;32.8;0.1;42.2;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;30.0;молодой возраст;0.61;-2.0;1;Теплее;0;Без изменений;23.747;;23.6;32.8;0.09;40.0;норма;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;43.0;молодой возраст;0.61;1.0;-1;Холоднее;0;Больше;26.392;;24.4;31.7;0.34;34.5;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;51.0;средний возраст;0.54;-0.0;1;Теплее;0;Без изменений;24.406;23.7;24.1;328.0;0.31;43.7;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;32.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Меньше;24.561;24.6;24.6;32.8;0.14;38.4;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;38.0;молодой возраст;0.61;0.0;1;Холоднее;0;Больше;23.186;24.1;23.9;31.7;0.21;43.6;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;41.0;молодой возраст;0.61;0.0;1;Без изменений;0;Без изменений;23.157;23.6;23.6;91.0;0.17;41.8;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;34.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;23.125;23.3;23.1;28.9;0.17;40.8;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;30.0;молодой возраст;0.79;-0.0;1;Без изменений;0;Меньше;22.986;23.9;24.6;91.0;0.09;40.4;норма;1;1;0;0;0;3;много;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;28.0;молодой возраст;0.57;-1.0;1;Холоднее;0;Больше;24.268;24.3;24.2;91.0;0.27;36.8;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;27.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;23.976;24.1;23.6;28.9;0.09;37.6;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;39.0;молодой возраст;0.57;-1.0;1;Теплее;0;Меньше;24.319;;24.2;32.8;0.32;42.8;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;39.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;23.083;23.2;23.0;28.9;0.21;42.2;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;26.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;23.419;23.4;22.9;28.9;0.11;39.1;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;26.0;молодой возраст;0.54;0.0;1;Холоднее;0;Больше;24.118;24.3;24.0;31.7;0.13;35.3;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;38.0;молодой возраст;0.61;-0.0;1;Без изменений;0;Меньше;23.778;23.8;24.2;32.8;0.33;42.1;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;25.0;молодой возраст;0.61;1.0;1;Холоднее;0;Без изменений;24.471;24.1;24.0;31.7;0.14;37.9;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;35.0;молодой возраст;0.61;0.0;1;Без изменений;0;Без изменений;24.107;24.4;23.9;28.9;0.14;37.4;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;46.0;средний возраст;0.61;-1.0;-1;Теплее;0;Без изменений;23.867;24.0;23.4;28.9;0.14;41.0;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;43.0;молодой возраст;0.57;-0.0;1;Теплее;0;Меньше;24.863;;23.8;84.0;0.16;35.6;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;4.0;;165.1;65.0;38.0;молодой возраст;0.57;2.0;1;Холоднее;0;Без изменений;25.478;26.0;25.9;91.0;0.11;53.4;норма;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;42.0;молодой возраст;0.57;1.0;1;Без изменений;0;Без изменений;25.884;25.6;24.5;32.8;0.08;34.7;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;27.0;молодой возраст;0.54;0.0;1;Без изменений;0;Без изменений;24.561;24.0;23.9;28.9;0.21;34.8;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;43.0;молодой возраст;0.57;0.0;1;Без изменений;0;Без изменений;25.59;25.5;25.5;32.8;0.15;34.7;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;30.0;молодой возраст;0.57;-1.0;1;Холоднее;0;Больше;24.588;25.7;24.8;32.8;0.09;33.1;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;31.0;молодой возраст;0.67;0.0;1;Без изменений;0;Без изменений;23.851;24.0;23.8;29.4;0.11;35.3;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;32.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Без изменений;24.021;24.2;23.9;32.8;0.09;38.7;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;48.0;средний возраст;0.61;-1.0;1;Без изменений;0;Без изменений;22.577;24.0;23.9;31.7;0.09;44.1;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;43.0;молодой возраст;0.61;1.0;1;Холоднее;0;Без изменений;25.953;24.8;24.9;31.7;0.2;36.9;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;43.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Без изменений;23.383;22.6;23.0;28.9;0.1;37.6;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;35.0;молодой возраст;0.57;0.0;1;Без изменений;0;Меньше;25.211;24.7;24.7;32.8;0.11;39.4;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;32.0;молодой возраст;0.61;0.0;1;Холоднее;0;Без изменений;23.557;;24.1;31.7;0.28;42.6;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;38.0;молодой возраст;0.61;-1.0;1;Без изменений;0;Без изменений;22.241;;23.3;31.7;0.15;43.9;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;40.0;молодой возраст;0.57;0.0;1;Без изменений;0;Больше;23.677;23.6;23.7;28.9;0.06;45.9;норма;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;28.0;молодой возраст;0.57;0.0;1;Без изменений;0;Меньше;24.866;23.9;24.3;32.8;0.33;35.9;менее_40;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;39.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Без изменений;25.038;25.0;25.0;32.8;0.12;36.0;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;34.0;молодой возраст;0.61;0.0;1;Без изменений;0;Больше;23.378;23.9;23.8;31.7;0.19;43.2;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;5.0;;165.1;65.0;52.0;средний возраст;0.57;-1.0;1;Без изменений;0;Без изменений;25.236;26.9;25.2;32.8;0.09;33.0;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;6.0;;165.1;65.0;40.0;молодой возраст;0.61;-2.0;1;Без изменений;0;Без изменений;23.366;;23.7;84.0;0.12;39.2;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;6.0;;165.1;65.0;42.0;молодой возраст;0.61;-2.0;1;Без изменений;0;Без изменений;22.534;24.4;24.1;28.9;0.14;43.5;норма;1;1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;6.0;;165.1;65.0;36.0;молодой возраст;0.57;-2.0;1;Теплее;0;Без изменений;24.726;24.1;23.8;28.9;0.14;38.0;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;6.0;;165.1;65.0;25.0;молодой возраст;0.61;-2.0;1;Без изменений;0;Без изменений;23.55;24.0;23.9;84.0;0.12;38.4;менее_40;-1;-1;0;0;0;0;мало;50.0
2011;Лето;Cубтропический океанический;США;Техас;Кондиционирование;;NaN;6.0;;165.1;65.0;46.0;средний возраст;0.61;-2.0;1;Без изменений;0;Без изменений;23.394;23.7;23.6;28.9;0.11;38.3;менее_40;-1;-1;0;0;0;0;мало;50.0
